微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
HyiMyq9Jl,#维嘉否认与龙丹妮是夫妻# 吓一跳，我还以为龙丹妮是龙之母丹妮莉丝的简称……  ,无,无,2019-06-10 21:55,微博 weibo.com,74,9,23
HyiGm0CUF,有网友问这是不是我的车……  原图 ,http://wx3.sinaimg.cn/large/53899d01ly1g3we1iz7gzj20go0citgz.jpg,无,2019-06-10 21:40,微博 weibo.com,165,5,53
HyhKz8zRu,觉得杨超越长相怪异的人，可能不是 ACG 的受众……  原图 ,http://wx4.sinaimg.cn/large/53899d01ly1g3w4os0b0ij20j60wrju6.jpg,无,2019-06-10 19:17,微博 weibo.com,154,47,115
HyhyB9ZYO,#格力电器举报奥克斯空调# 这个行为属于《反不正当竞争法》管的范畴么？  ,无,无,2019-06-10 18:48,微博 weibo.com,17,4,13
Hyf8Mm4wX,和 HBO 的《切尔诺贝利》一样，国家地理频道的《血疫》也是基于真实历史事件改编。讲的是八十年代末美国本土发现埃博拉病毒的事。如果认为《切尔诺贝利》是在黑苏联，那么《血疫》就是在黑美国了。这部剧表现的也是典型的美式个人英雄主义。除了几个主角外，上上下下都是短视、怯懦、无能的官僚。《血疫》的故事没有《切尔诺贝利》那么知名，显然是因为当年传入美国的埃博拉病毒是一个特殊的亚种。猴类感染后致死率很高，而人类感染后没事，算是虚惊一场。不过在 2014 年那次疫情中，美国真的输入过高致死性的埃博拉病毒，感染四人，死亡一人。在《血疫》故事发生的时候，埃博拉病毒既无药可治也无疫苗可防。目前，美国、加拿大和我国都已研制出了有效的埃博拉疫苗。                                 ,无,无,2019-06-10 12:39,微博 weibo.com,131,70,46
Hyf368acB,作为科幻爱好者和相声爱好者，我觉得刘慈欣对中国科幻的贡献，和郭德纲对相声的贡献是差不多的。都是以一人之力，激活了整个行业，可称各自领域的“中兴之主”。其意义类似于大熊猫对卧龙自然保护区，或邢立达对于中国地质大学。  ,无,无,2019-06-10 12:25,微博 weibo.com,289,58,57
Hy4TtifOx,同学们，范德华力高中化学里就讲过的啊，并不是特殊的专业知识。范德华力是分子间作用力的一种，强度介于马德华力和刘德华力之间。  ,无,无,2019-06-09 10:33,HuaweiPhone客户端,197,36,61
HxPMH9uwM,端午节是唯一包含两个魔法元素的节日。  ,无,无,2019-06-07 20:05,HuaweiPhone客户端,113,38,34
HxMpmgoxq,对付 Trish Regan，瑞士、土耳其都不好使，得派武汉人去。  ,无,无,2019-06-07 11:30,微博 weibo.com,51,21,25
HxMch8axP,“端午快乐”是没问题的。端午和元宵、中秋属一类，本来就是个开开心心的节日。这和清明节、中元节、寒衣节是不一样的。  ,无,无,2019-06-07 10:58,微博 weibo.com,131,32,38
HxM5YaOTy,“林志玲是美不是泼水就能否定的，华为也不是美国说怎样就怎样的。林志玲非常美丽，但永远美丽的是她的影像；华为也美丽，美丽的是曾经燃烧过的岁月，华为也会变老、变丑，直至死亡。” 任正非将华为比作林志玲：也会变丑  ,无,无,2019-06-07 10:42,微博 weibo.com,99,22,26
HxEqZ9oMj,网络安全领域“红蓝对抗”这个概念是从军事、情报领域借鉴来的。我军搞演习时，己方叫红军，而假象敌被称作蓝军。我军当然是红军，红军必须是我军，这个道理不言自明。然而，洋人搞红蓝对抗时，红和蓝和咱们是反过来的——他们把假想敌叫“Red Team”，已方叫“Blue Team”。国内一些企业，甚至包括央企，在引入红蓝对抗这个概念时，也完全照搬洋人的叫法，把己方叫蓝军，而把假想敌称作红军——这在政治上其实是有问题的。                  原图                             ,http://wx4.sinaimg.cn/large/53899d01ly1g3rg2jbir0j20dw09tdk7.jpg,无,2019-06-06 15:12,微博 weibo.com,163,59,77
HxDOIkaWX,这两天 twitter 上有个冒充 CMU 留学生的骗子在活动，而且很可能是洋人冒充的中国人。此人目前正在骗取安全届各 KOL 的 follow。显然是为了用这些关注作为背书进行信任滚动。还不知道最终目的是什么，大家留神。第一句话其实就暴露了，搞安全的同学怎么可能称呼我为 Yang 嘛  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/53899d01ly1g3rdgf38wpj20tc0r87cs.jpg,http://ww3.sinaimg.cn/large/53899d01ly1g3rf8won3uj20fk0cs3zc.jpg",无,2019-06-06 13:37,HuaweiPhone客户端,101,34,71
HxCdzf0zQ,【在现代还追求永动机的人，理应受到蔑视吗？】『一类和二类永动机，在目前的科学框架下被认为不可能。但是有支持者往往认为，历史上也有铁般的定律被推翻过，需要从基础理论下手，科学就是将不可能变为可能。如何看待“永动机”被归入父级话题“民间科学家”和“伪科学”？』是的，历史上有很多科学理论被推翻过。科学就是在不断的推翻-重建中前进的。验证前人的实验结果，寻找现有理论的疏漏，乃至开拓新的疆域，当然都没错。我们嘲笑的不是追求永动机的人，而是宣布追求到了永动机并拿出一个玩具（或什么都拿不出）的人。嘲笑那些人，并不是因为他们努力探索未知，而是因为他们反复探索已知。探索未知太难了。太难了，绝大多数人连爬上巨人的肩膀都做不到。更别提再进一步。更更别提要推倒巨人，重建一个。但抠巨人的脚丫子就容易多了。这些人就是在抠巨人的脚丫子，反复抠。一边抠一边闻，脸上露出迷醉的表情，觉得自己抠到了伟大的东西——“科学”。科学是我们的工具，而“科学”是他们的毒品。2019-06-05http://t.cn/Ai93Vl3y                                 ,无,无,2019-06-06 09:33,XiaoMiPhone客户端,243,130,36
HxwUwcmVD,胖子没有原则。瘦人永不为奴。  ,无,无,2019-06-05 20:03,微博 weibo.com,131,35,21
Hxulreudt,宫斗之类其实没啥社会危害。社会危害最大最深远的还是那些现代青春片、白领片之类的。这些片子让年轻人产生了一种错觉，认为人人都能很轻松地过上优越浮华的生活。然而现实似乎比屏幕上艰难很多。于是落差变成了怨气。怨气又以各种不同的形式喷出来。比如喷键盘，喷纸巾，喷朗朗……等等。  ,无,无,2019-06-05 13:31,微博 weibo.com,409,140,115
HxnII1v9R,键盘不分男女，骚也是一种男女都可以有的属性。当看到某品牌推出骚款口红色键盘后，我立即想到了一个爱用骚键盘的朋友……  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/53899d01ly1g3oq7wso13j20ty0vittx.jpg,http://ww3.sinaimg.cn/large/53899d01ly1g3peika27oj20ru08b0ul.jpg",无,2019-06-04 20:39,XiaoMiPhone客户端,32,12,17
HxkCqmD1p,Bing 得加把劲了。  [组图共3张] 原图 ,"http://ww1.sinaimg.cn/large/53899d01ly1g3p0wdfojyj20ty1bgn40.jpg,http://ww3.sinaimg.cn/large/53899d01ly1g3p0x23w2uj20tz1bw45p.jpg,http://ww3.sinaimg.cn/large/53899d01ly1g3p0wlsxbdj20tz1a7gtn.jpg",无,2019-06-04 12:45,XiaoMiPhone客户端,135,99,53
HxjkXkUpo,商界的骗子都是一些研究透了社会运作规律的人。他们知道达成什么目的需要什么资本，并且知道怎么最快最省事地得到这些东西，或者让自己看起来好像拥有这些东西。读一读他们的简历，是学习社会运作规律最简单直接的方式。  ,无,无,2019-06-04 09:29,XiaoMiPhone客户端,331,156,34
HxilFlAVf,看了大家对#WWDC2019#新品的评论，我总结一下：是密恐触发器？还是厨房擦丝器？啊，原来是 Mac Pro TNT。  ,无,无,2019-06-04 06:58,XiaoMiPhone客户端,58,9,22
HxctY1EgY,我发现不少人对于 5G 的认识大概是这样的：啊~ 5G，你比 4G 多 1G……  ,无,无,2019-06-03 16:02,微博 weibo.com,308,127,116
Hx55xxLqS,大概六七年前，我在淘宝上一个宜家代购的店里买了些电池，还有几件小杂物，加起来不超过五十元。两天后的晚上，一个老太太把东西给送来了。我很奇怪，即使同城，店家自己送货也很罕见。再说这么点东西，更是不应该。老太太说开店的是他儿子。他儿子这两天心情不好，在家里躺着，不管店了。她看到有个本市的订单，就替儿子去采购，然后坐公交来送货。那一刻，我对“废物”两个字有了更深刻的理解。 PS：自己的店，即使关了也没什么。心情不好可以把货下架，可以不发货。但自己躺着生气，眼瞅着老母亲去替自己干活，不是废物是什么呢？部分群众为之辩护的急迫程度简直就像在为自己辩护一样。                                 ,无,无,2019-06-02 21:13,微博 weibo.com,2877,744,311
Hx42ngA5D,按微博官方的判定标准，这不算抄袭：http://t.cn/R3LESZO http://t.cn/Ai9bO3ej  原图 ,http://wx1.sinaimg.cn/large/53899d01ly1g3mzqn3ah0j20b409tt9m.jpg,无,2019-06-02 18:32,微博 weibo.com,96,38,32
Hx34Uq7AX,"How are you / I'm fine, thank you 不光李雷韩梅梅这么学，优华和风间也是这么学的：  tombkeeper的秒拍视频  ",无,无,2019-06-02 16:06,秒拍网页版,83,29,18
Hx1qOn90z,我以前说过，田园女和田园男本质上是一类人，都是又不想努力又不想认命。具体到女性就是：读书没劲上班太累；我一个子宫值万金，天生啥样都难自弃；世界欠我一个吴亦凡，捎带着一亿家产。具体到男性就是：坐着腰疼站着腿疼；肯定不能为五斗米折腰但那五斗米应该给我；公司不重用我是领导眼瞎，国家不发林志玲是社会出了问题。                                 ,无,无,2019-06-02 11:54,微博 weibo.com,1293,1074,561
Hx1hYf6BA,维基学院（wikiversity.org）网站上关于“田园女权主义”的定义：田园女权主义对于人类价值观中的权利、义务体系，只索取其中的权利，不承担任何一项义务。这样的伪平等主义，称为田园女权主义也称女权自助餐主义（英语：Manofeminism，Cynical feminist）。田园女权主义一般具有囿于田园、只在口头上大加挞伐而不身体力行做出实际成效的空谈性特征。内容一般的女权主义者追求的目标是平等和自由的权利，而田园女权主义者追求的是单边利己的权利，这是其本质区别。在社交平台上被定性为田园女权的群体大多具备以下过激的特质： 只想享受权利而不想承担义务，因自身生理上的劣势而认为在社会地位、家庭权力、两性关系、工作环境上应占据天然的道德高地；极端仇恨男性男权，在谈论有关男女不公的话题时，将炮火不加分辨地瞄准全体男性；三是仇恨一切带有传统特质的性别符号，尤其是全面否定痛恨为家庭或婚姻牺牲自身个人利益的家庭型女性，贬谪具有外貌姣好、性格温顺、积极为家庭付出、顾家生子等特征的传统意义上的完美女性； 态度极端，过度恶化女性生存环境，等等。 田园女权主义者实际已经偏离了性别平等，她们实行的是双重标准。本质是利己主义者。来源源于论坛，贴吧，微博，微信朋友圈等自媒体的部分过激言论。 “田园”一词可能出自《三体》的“田园时代”，也可能是指中华田园犬。                  原图                             ,http://wx1.sinaimg.cn/large/53899d01ly1g3mnkym4gxj20f50lstc1.jpg,无,2019-06-02 11:32,微博 weibo.com,273,397,151
